,col1,col2,col3,col4,ans
818,6273,111154,59108,1301412,22
819,6273,111154,59108,131412,23
820,6273,111154,9108,5131412,24
821,1234,5678,9101112,1314150,0
822,1234,5678,9101112,1314015,1
823,1234,5678,9101112,1301415,2
824,1234,5678,901112,13101415,3
825,1234,5678,91112,13101415,4
826,1234,678,591112,13101415,5
827,1234,6078,591112,13101415,6
828,1234,6978,501112,13101415,7
829,1234,6978,5101112,1301415,8
830,1234,6978,5101112,131415,9
831,1234,6978,101112,5131415,10
832,1234,6978,1001112,5131415,11
833,1234,6078,1091112,5131415,12
834,1234,6708,1091112,5131415,13
835,1234,67118,109012,5131415,14
836,1234,67118,109120,5131415,15
837,1234,67110,109128,5131415,16
838,1234,67011,109128,5131415,17
839,1234,671211,10908,5131415,18
840,1234,671211,109148,513015,19
841,1234,671211,109148,513150,20
842,1234,5678,9101112,1314150,0
843,1234,5678,910110,13141512,1
844,1234,5678,910011,13141512,2
845,1234,5678,901011,13141512,3
846,1234,5078,961011,13141512,4
847,1234,5708,961011,13141512,5
848,1204,5738,961011,13141512,6
849,1024,5738,961011,13141512,7
850,1724,5038,961011,13141512,8
851,1724,5638,901011,13141512,9
852,1724,5638,91011,13141512,10
853,1234,5678,9101112,1314150,0
854,1234,5678,910110,13141512,1
855,1234,5678,910011,13141512,2
856,1234,5678,901011,13141512,3
857,1234,5678,9141011,1301512,4
858,1234,5678,9141011,1315012,5
859,1234,5678,9141011,1315120,6
860,1234,5678,914100,13151211,7
861,1234,5678,914010,13151211,8
862,1234,5678,901410,13151211,9
863,1234,5678,9151410,1301211,10
864,1234,5678,9151410,1312011,11
865,1234,5678,915010,13121411,12
866,1234,5608,915710,13121411,13
867,1234,5068,915710,13121411,14
868,1234,51568,90710,13121411,15
869,1234,51568,97010,13121411,16
870,1234,51568,97100,13121411,17
871,1234,51568,971011,1312140,18
872,1234,51568,971011,1312014,19
873,1234,51568,971011,1301214,20
874,1234,51568,971011,131214,21
875,1234,51568,71011,9131214,22
876,1234,1568,571011,9131214,23
877,234,11568,571011,9131214,24
878,2034,11568,571011,9131214,25
879,2304,11568,571011,9131214,26
880,2364,11508,571011,9131214,27
881,2364,115108,57011,9131214,28
882,2364,115108,57110,9131214,29
883,2364,115100,57118,9131214,30
884,1234,5678,9101112,1314150,0
885,1234,5678,9101112,1314015,1
886,1234,5678,910012,13141115,2
887,1234,5608,910712,13141115,3
888,1204,5638,910712,13141115,4
889,1240,5638,910712,13141115,5
890,1248,5630,910712,13141115,6
891,1248,5603,910712,13141115,7
892,1208,5643,910712,13141115,8
893,1028,5643,910712,13141115,9
894,128,5643,910712,13141115,10
895,5128,643,910712,13141115,11
896,5128,9643,10712,13141115,12
897,5128,9643,100712,13141115,13
898,5128,9643,107012,13141115,14
899,5128,9603,107412,13141115,15
900,5108,9623,107412,13141115,16
901,5018,9623,107412,13141115,17
902,5618,9023,107412,13141115,18
903,5618,9723,100412,13141115,19
904,5618,9723,104012,13141115,20
905,5618,9723,104120,13141115,21
906,5618,9723,1041215,1314110,22
907,1234,5678,9101112,1314150,0
908,1234,5678,9101112,1314015,1
909,1234,5678,910012,13141115,2
910,1234,5608,910712,13141115,3
911,1234,5068,910712,13141115,4
912,1034,5268,910712,13141115,5
913,134,5268,910712,13141115,6
914,5134,268,910712,13141115,7
915,5134,9268,10712,13141115,8
916,5134,9268,100712,13141115,9
917,5134,9068,102712,13141115,10
918,5034,9168,102712,13141115,11
919,5304,9168,102712,13141115,12
920,5340,9168,102712,13141115,13
921,5348,9160,102712,13141115,14
922,5348,91612,10270,13141115,15
923,5348,91612,102715,1314110,16
924,5348,91612,102715,1314011,17
925,5348,91612,102015,1314711,18
926,5348,91012,102615,1314711,19
927,5348,90112,102615,1314711,20
928,5348,92112,100615,1314711,21
929,5348,92112,106015,1314711,22
930,5348,92112,106150,1314711,23
931,5348,9210,1061512,1314711,24
932,5348,9201,1061512,1314711,25
933,5348,9021,1061512,1314711,26
934,5348,9621,1001512,1314711,27
935,5348,9621,10141512,130711,28
936,5348,9621,10141512,137011,29
937,5348,9621,1014012,1371511,30
938,5348,9621,1001412,1371511,31
939,5348,9621,101412,1371511,32
940,1234,5678,9101112,1314150,0
941,1234,5678,910110,13141512,1
942,1234,5678,910011,13141512,2
943,1234,5678,901011,13141512,3
944,1234,5078,961011,13141512,4
945,1034,5278,961011,13141512,5
946,1304,5278,961011,13141512,6
947,1374,5208,961011,13141512,7
948,1374,52108,96011,13141512,8
949,1374,52108,961511,1314012,9
950,1374,52108,961511,1301412,10
951,1374,52108,901511,1361412,11
952,1374,52108,915011,1361412,12
953,1374,52108,915110,1361412,13
954,1374,52108,9151112,136140,14
955,1374,52108,9151112,136014,15
956,1374,52108,915012,1361114,16
957,1234,5678,9101112,1314150,0
958,1234,5678,9101112,1314015,1
959,1234,5678,910012,13141115,2
960,1234,5678,901012,13141115,3
961,1234,5078,961012,13141115,4
962,1234,5708,961012,13141115,5
963,1234,5780,961012,13141115,6
964,1234,57812,96100,13141115,7
965,1234,57812,961015,1314110,8
966,1234,57812,961015,1314011,9
967,1234,57812,961015,1301411,10
968,1234,57812,961015,131411,11
969,1234,57812,61015,9131411,12
970,1234,57812,601015,9131411,13
971,1234,50812,671015,9131411,14
972,1034,52812,671015,9131411,15
973,1304,52812,671015,9131411,16
974,1384,52012,671015,9131411,17
975,1384,521012,67015,9131411,18
976,1384,521012,67150,9131411,19
977,1384,52100,671512,9131411,20
978,1380,52104,671512,9131411,21
979,1308,52104,671512,9131411,22
980,1038,52104,671512,9131411,23
981,1238,50104,671512,9131411,24
982,1234,5678,9101112,1314150,0
983,1234,5678,9101112,1314015,1
984,1234,5678,9101112,1301415,2
985,1234,5678,901112,13101415,3
986,1234,5678,91112,13101415,4
987,1234,678,591112,13101415,5
988,1234,6078,591112,13101415,6
989,1234,6708,591112,13101415,7
990,1234,67118,59012,13101415,8
991,1234,67118,50912,13101415,9
992,1234,60118,57912,13101415,10
993,1234,6118,57912,13101415,11
994,234,16118,57912,13101415,12
995,2034,16118,57912,13101415,13
996,2304,16118,57912,13101415,14
997,2340,16118,57912,13101415,15
998,2348,16110,57912,13101415,16
999,2348,16011,57912,13101415,17
1000,2308,16411,57912,13101415,18
1001,2038,16411,57912,13101415,19
1002,2638,10411,57912,13101415,20
1003,2638,14011,57912,13101415,21
1004,2638,14911,57012,13101415,22
1005,2638,14911,57120,13101415,23
1006,2638,14911,571215,1310140,24
1007,2638,14911,571215,1310014,25
1008,2638,14911,57015,13101214,26
1009,2638,14911,50715,13101214,27
1010,2638,10911,54715,13101214,28
1011,1234,5678,9101112,1314150,0
1012,1234,5678,910110,13141512,1
1013,1234,5670,910118,13141512,2
1014,1234,5607,910118,13141512,3
1015,1234,56117,91008,13141512,4
1016,1234,56117,90108,13141512,5
1017,1234,56117,9108,13141512,6
1018,1234,6117,59108,13141512,7
1019,1234,60117,59108,13141512,8
1020,1234,69117,50108,13141512,9
1021,1234,69117,51008,13141512,10
1022,1234,6907,510118,13141512,11
1023,1234,6097,510118,13141512,12
1024,1234,697,510118,13141512,13
1025,1234,5697,10118,13141512,14
1026,1234,5697,100118,13141512,15
1027,1234,5097,106118,13141512,16
1028,1034,5297,106118,13141512,17
1029,1304,5297,106118,13141512,18
1030,1234,5678,9101112,1314150,0
1031,1234,5678,9101112,1314015,1
1032,1234,5678,910012,13141115,2
1033,1234,5678,910120,13141115,3
1034,1234,5678,9101215,1314110,4
1035,1234,5678,9101215,1314011,5
1036,1234,5678,9101215,1301411,6
1037,1234,5678,9101215,131411,7
1038,1234,5678,101215,9131411,8
1039,1234,5678,1001215,9131411,9
1040,1234,5678,10131215,901411,10
1041,1234,5678,10131215,914011,11
1042,1234,5678,1013015,9141211,12
1043,1234,5608,1013715,9141211,13
1044,1204,5638,1013715,9141211,14
1045,1024,5638,1013715,9141211,15
1046,1624,5038,1013715,9141211,16
1047,1624,5308,1013715,9141211,17
1048,1624,5380,1013715,9141211,18
1049,1620,5384,1013715,9141211,19
1050,1602,5384,1013715,9141211,20
1051,1682,5304,1013715,9141211,21
1052,1682,5374,1013015,9141211,22
1053,1234,5678,9101112,1314150,0
1054,1234,5678,910110,13141512,1
1055,1234,5678,910011,13141512,2
1056,1234,5678,9101511,1314012,3
1057,1234,5678,9101511,1314120,4
1058,1234,5678,910150,13141211,5
1059,1234,5678,910015,13141211,6
1060,1234,5678,901015,13141211,7
1061,1234,5678,9141015,1301211,8
1062,1234,5678,9141015,131211,9
1063,1234,5678,141015,9131211,10
1064,1234,5678,1401015,9131211,11
1065,1234,5678,14131015,901211,12
1066,1234,5678,14131015,912011,13
1067,1234,5678,1413015,9121011,14
1068,1234,5608,1413715,9121011,15
1069,1234,5068,1413715,9121011,16
1070,1234,51368,140715,9121011,17
1071,1234,51368,1412715,901011,18
1072,1234,51368,1412715,910011,19
1073,1234,51368,1412015,910711,20
1074,1234,51368,1412150,910711,21
1075,1234,51360,1412158,910711,22
1076,1234,51306,1412158,910711,23
1077,1234,513156,141208,910711,24
1078,1234,513156,140128,910711,25
1079,1234,50156,1413128,910711,26
1080,1234,51506,1413128,910711,27
1081,1204,51536,1413128,910711,28
1082,1234,5678,9101112,1314150,0
1083,1234,5678,910110,13141512,1
1084,1234,5670,910118,13141512,2
1085,1230,5674,910118,13141512,3
1086,1203,5674,910118,13141512,4
1087,1273,5604,910118,13141512,5
1088,1273,56114,91008,13141512,6
1089,1273,56114,90108,13141512,7
1090,1273,56114,9108,13141512,8
1091,1273,6114,59108,13141512,9
1092,1273,60114,59108,13141512,10
1093,1273,61104,59108,13141512,11
1094,1273,611104,5908,13141512,12
1095,1273,611104,5980,13141512,13
1096,1273,611100,5984,13141512,14
1097,1273,611010,5984,13141512,15
1098,1273,601110,5984,13141512,16
1099,1073,621110,5984,13141512,17
1100,1703,621110,5984,13141512,18
1101,1730,621110,5984,13141512,19
1102,17310,62110,5984,13141512,20
1103,17310,62011,5984,13141512,21
1104,17010,62311,5984,13141512,22
1105,10710,62311,5984,13141512,23
1106,1710,62311,5984,13141512,24
1107,61710,2311,5984,13141512,25
1108,61710,52311,984,13141512,26
1109,61710,52311,9084,13141512,27
1110,61710,52311,91484,1301512,28
1111,61710,52311,91484,1315012,29
1112,61710,52311,91404,1315812,30
1113,61710,52011,91434,1315812,31
1114,61010,52711,91434,1315812,32
1115,1234,5678,9101112,1314150,0
1116,1234,5678,910110,13141512,1
1117,1234,5670,910118,13141512,2
1118,1234,5607,910118,13141512,3
1119,1234,56117,91008,13141512,4
1120,1234,56117,91080,13141512,5
1121,1234,56110,91087,13141512,6
1122,1234,56011,91087,13141512,7
1123,1234,50611,91087,13141512,8
1124,1234,5611,91087,13141512,9
1125,234,15611,91087,13141512,10
1126,2034,15611,91087,13141512,11
1127,2534,10611,91087,13141512,12
1128,2534,1611,91087,13141512,13
1129,2534,91611,1087,13141512,14
1130,2534,91611,10087,13141512,15
1131,2534,91611,101487,1301512,16
1132,2534,91611,101487,1315012,17
1133,2534,91611,101407,1315812,18
1134,2534,91011,101467,1315812,19
1135,2534,91110,101467,1315812,20
1136,2530,91114,101467,1315812,21
1137,2503,91114,101467,1315812,22
1138,2053,91114,101467,1315812,23
1139,253,91114,101467,1315812,24
1140,9253,1114,101467,1315812,25
1141,9253,101114,1467,1315812,26
1142,9253,101114,131467,15812,27
1143,9253,101114,131467,150812,28
1144,9253,101114,13067,1514812,29
1145,9253,100114,13167,1514812,30
1146,9253,101104,13167,1514812,31
1147,9253,101140,13167,1514812,32
1148,9253,101147,13160,1514812,33
1149,9253,101147,13106,1514812,34
1150,9253,101147,13016,1514812,35
1151,9253,10047,131116,1514812,36
1152,1234,5678,9101112,1314150,0
1153,1234,5678,9101112,1314015,1
1154,1234,5678,910012,13141115,2
1155,1234,5608,910712,13141115,3
1156,1204,5638,910712,13141115,4
1157,1024,5638,910712,13141115,5
1158,1624,5038,910712,13141115,6
1159,1624,51038,90712,13141115,7
1160,1624,51038,914712,1301115,8
1161,1624,51038,914712,1311015,9
1162,1624,51038,914012,1311715,10
1163,1624,51038,901412,1311715,11
1164,1624,5038,9101412,1311715,12
1165,1624,5308,9101412,1311715,13
1166,1604,5328,9101412,1311715,14
1167,1640,5328,9101412,1311715,15
1168,1648,5320,9101412,1311715,16
1169,1648,5302,9101412,1311715,17
1170,1648,5032,9101412,1311715,18
1171,1048,5632,9101412,1311715,19
1172,1408,5632,9101412,1311715,20
1173,1438,5602,9101412,1311715,21
1174,1438,56142,910012,1311715,22
1175,1234,5678,9101112,1314150,0
1176,1234,5678,9101112,1314015,1
1177,1234,5678,910012,13141115,2
1178,1234,5608,910712,13141115,3
1179,1234,5680,910712,13141115,4
1180,1234,56812,91070,13141115,5
1181,1234,56812,910715,1314110,6
1182,1234,56812,910715,1314011,7
1183,1234,56812,910015,1314711,8
1184,1234,56012,910815,1314711,9
1185,1204,56312,910815,1314711,10
1186,1240,56312,910815,1314711,11
1187,12412,5630,910815,1314711,12
1188,12412,5603,910815,1314711,13
1189,12412,5683,910015,1314711,14
1190,12412,5683,910150,1314711,15
1191,12412,5680,910153,1314711,16
1192,12412,5608,910153,1314711,17
1193,12012,5648,910153,1314711,18
1194,12120,5648,910153,1314711,19
1195,12128,5640,910153,1314711,20
1196,12128,5604,910153,1314711,21
1197,12128,56154,91003,1314711,22
1198,12128,56154,90103,1314711,23
1199,12128,56154,9103,1314711,24
1200,12128,56154,139103,14711,25
1201,12128,56154,139103,140711,26
1202,1234,5678,9101112,1314150,0
1203,1234,5678,910110,13141512,1
1204,1234,5678,910011,13141512,2
1205,1234,5608,910711,13141512,3
1206,1234,5680,910711,13141512,4
1207,1230,5684,910711,13141512,5
1208,1203,5684,910711,13141512,6
1209,1283,5604,910711,13141512,7
1210,1283,5674,910011,13141512,8
1211,1283,5674,910110,13141512,9
1212,1283,5670,910114,13141512,10
1213,1280,5673,910114,13141512,11
1214,1208,5673,910114,13141512,12
1215,1278,5603,910114,13141512,13
1216,1278,5063,910114,13141512,14
1217,1278,51063,90114,13141512,15
1218,1278,51063,91104,13141512,16
1219,1278,51003,91164,13141512,17
1220,1278,50103,91164,13141512,18
1221,1078,52103,91164,13141512,19
1222,178,52103,91164,13141512,20
1223,5178,2103,91164,13141512,21
1224,5178,92103,1164,13141512,22
1225,5178,92103,11064,13141512,23
1226,5178,92103,11604,13141512,24
1227,5178,92103,116154,1314012,25
1228,5178,92103,116154,1301412,26
1229,5178,92103,116154,131412,27
1230,5178,92103,6154,11131412,28
1231,5178,2103,96154,11131412,29
1232,5178,20103,96154,11131412,30
1233,5178,26103,90154,11131412,31
1234,5178,26103,913154,1101412,32
1235,1234,5678,9101112,1314150,0
1236,1234,5678,9101112,1314015,1
1237,1234,5678,910012,13141115,2
1238,1234,5678,910120,13141115,3
1239,1234,5670,910128,13141115,4
1240,1234,5607,910128,13141115,5
1241,1204,5637,910128,13141115,6
1242,1024,5637,910128,13141115,7
1243,1624,5037,910128,13141115,8
1244,1624,5307,910128,13141115,9
1245,1604,5327,910128,13141115,10
1246,1064,5327,910128,13141115,11
1247,164,5327,910128,13141115,12
1248,5164,327,910128,13141115,13
1249,5164,9327,10128,13141115,14
1250,5164,9327,100128,13141115,15
1251,5164,9327,101208,13141115,16
1252,5164,9307,101228,13141115,17
1253,5164,9037,101228,13141115,18
1254,5164,91237,10028,13141115,19
1255,5164,91237,10208,13141115,20
1256,1234,5678,9101112,1314150,0
1257,1234,5678,9101112,1314015,1
1258,1234,5678,910012,13141115,2
1259,1234,5678,910120,13141115,3
1260,1234,5670,910128,13141115,4
1261,1230,5674,910128,13141115,5
1262,1203,5674,910128,13141115,6
1263,1023,5674,910128,13141115,7
1264,1623,5074,910128,13141115,8
1265,1623,5704,910128,13141115,9
1266,1603,5724,910128,13141115,10
1267,1063,5724,910128,13141115,11
1268,1763,5024,910128,13141115,12
1269,1763,524,910128,13141115,13
1270,763,1524,910128,13141115,14
1271,7063,1524,910128,13141115,15
1272,7563,1024,910128,13141115,16
1273,7563,11024,90128,13141115,17
1274,7563,11024,914128,1301115,18
1275,7563,11024,914128,131115,19
1276,7563,11024,14128,9131115,20
1277,7563,1024,114128,9131115,21
1278,7563,10024,114128,9131115,22
1279,7563,10204,114128,9131115,23
1280,7563,10240,114128,9131115,24
1281,7563,10248,114120,9131115,25
1282,7563,10248,1141215,913110,26
1283,7563,10248,1141215,913011,27
1284,7563,10248,1141215,901311,28
1285,7563,10248,101215,9141311,29
1286,7563,10048,121215,9141311,30
1287,7563,10408,121215,9141311,31
1288,7503,10468,121215,9141311,32
1289,7530,10468,121215,9141311,33
1290,7538,10460,121215,9141311,34
1291,7538,10406,121215,9141311,35
1292,7538,104126,12015,9141311,36
1293,7538,104126,12150,9141311,37
1294,7538,104126,121511,914130,38
1295,7538,104126,121511,914013,39
1296,7538,104126,121511,901413,40
1297,7538,104126,121511,91413,41
1298,7538,104126,21511,191413,42
1299,7538,4126,1021511,191413,43
1300,7538,40126,1021511,191413,44
1301,7038,45126,1021511,191413,45
1302,738,45126,1021511,191413,46
1303,1234,5678,9101112,1314150,0
1304,1234,5678,910110,13141512,1
1305,1234,5670,910118,13141512,2
1306,1234,5607,910118,13141512,3
1307,1234,5067,910118,13141512,4
1308,1234,51067,90118,13141512,5
1309,1234,51067,914118,1301512,6
1310,1234,51067,914118,1315012,7
1311,1234,51067,91408,13151112,8
1312,1234,51067,91480,13151112,9
1313,1234,51060,91487,13151112,10
1314,1230,51064,91487,13151112,11
1315,1203,51064,91487,13151112,12
1316,1263,51004,91487,13151112,13
1317,1263,51040,91487,13151112,14
1318,1263,51047,91480,13151112,15
1319,1263,51047,91408,13151112,16
1320,1263,51047,90148,13151112,17
1321,1263,51047,9148,13151112,18
1322,1263,1047,59148,13151112,19
1323,1263,10047,59148,13151112,20
1324,1263,10407,59148,13151112,21
1325,1203,10467,59148,13151112,22
1326,1023,10467,59148,13151112,23
1327,123,10467,59148,13151112,24
1328,10123,467,59148,13151112,25
1329,10123,4067,59148,13151112,26
1330,10123,4607,59148,13151112,27
1331,10103,4627,59148,13151112,28
1332,1234,5678,9101112,1314150,0
1333,1234,5678,9101112,1314015,1
1334,1234,5678,910012,13141115,2
1335,1234,5678,910120,13141115,3
1336,1234,5670,910128,13141115,4
1337,1234,5607,910128,13141115,5
1338,1234,5067,910128,13141115,6
1339,1234,51067,90128,13141115,7
1340,1234,51067,91208,13141115,8
1341,1234,51067,912118,1314015,9
1342,1234,51067,912118,1301415,10
1343,1234,51067,90118,13121415,11
1344,1234,51067,9118,13121415,12
1345,1234,1067,59118,13121415,13
1346,1234,10067,59118,13121415,14
1347,1234,10967,50118,13121415,15
1348,1234,10967,51108,13121415,16
1349,1234,10907,51168,13121415,17
1350,1234,10097,51168,13121415,18
1351,1234,1097,51168,13121415,19
1352,234,11097,51168,13121415,20
1353,2034,11097,51168,13121415,21
1354,21034,1097,51168,13121415,22
1355,21034,197,51168,13121415,23
1356,21034,5197,1168,13121415,24
1357,21034,5197,11068,13121415,25
1358,21034,5097,11168,13121415,26
1359,21034,5907,11168,13121415,27
1360,21034,5970,11168,13121415,28
1361,21034,5978,11160,13121415,29
1362,21034,5978,11106,13121415,30
1363,1234,5678,9101112,1314150,0
1364,1234,5678,910110,13141512,1
1365,1234,5670,910118,13141512,2
1366,1234,5607,910118,13141512,3
1367,1234,56117,91008,13141512,4
1368,1234,56117,910158,1314012,5
1369,1234,56117,910158,1301412,6
1370,1234,56117,910158,131412,7
1371,1234,56117,10158,9131412,8
1372,1234,6117,510158,9131412,9
1373,234,16117,510158,9131412,10
1374,2034,16117,510158,9131412,11
1375,2304,16117,510158,9131412,12
