,col1,ans
1072,7315426081091411151312,31
1073,7315426148109011151312,32
1074,7315426148100911151312,33
1075,7315426148105911101312,34
1076,1234567891011121314150,0
1077,1234567891011121314015,1
1078,1234567891001213141115,2
1079,1234567890101213141115,3
1080,1234507896101213141115,4
1081,1234570896101213141115,5
1082,1204573896101213141115,6
1083,1024573896101213141115,7
1084,124573896101213141115,8
1085,5124073896101213141115,9
1086,5124703896101213141115,10
1087,5124763890101213141115,11
1088,5124763891001213141115,12
1089,5124760891031213141115,13
1090,5124706891031213141115,14
1091,5024716891031213141115,15
1092,5204716891031213141115,16
1093,5264710891031213141115,17
1094,5264701891031213141115,18
1095,5264071891031213141115,19
1096,264571891031213141115,20
1097,1234567891011121314150,0
1098,1234567891011013141512,1
1099,1234567891001113141512,2
1100,1234567890101113141512,3
1101,1234567809101113141512,4
1102,1234067859101113141512,5
1103,1234607859101113141512,6
1104,1034627859101113141512,7
1105,1304627859101113141512,8
1106,1374620859101113141512,9
1107,1374602859101113141512,10
1108,1374692850101113141512,11
1109,1374692851001113141512,12
1110,1374690851021113141512,13
1111,1374698051021113141512,14
1112,1370698451021113141512,15
1113,1307698451021113141512,16
1114,1037698451021113141512,17
1115,137698451021113141512,18
1116,6137098451021113141512,19
1117,6137908451021113141512,20
1118,6137910845021113141512,21
1119,6137910845201113141512,22
1120,6137910045281113141512,23
1121,6137901045281113141512,24
1122,6037911045281113141512,25
1123,6307911045281113141512,26
1124,6310791045281113141512,27
1125,6310791405281113141512,28
1126,6310091475281113141512,29
1127,6301091475281113141512,30
1128,6341091075281113141512,31
1129,6341090175281113141512,32
1130,6041093175281113141512,33
1131,641093175281113141512,34
1132,9641003175281113141512,35
1133,9641053170281113141512,36
1134,1234567891011121314150,0
1135,1234567891011121314015,1
1136,1234567891001213141115,2
1137,1234567891012013141115,3
1138,1234567091012813141115,4
1139,1230567491012813141115,5
1140,1203567491012813141115,6
1141,1023567491012813141115,7
1142,123567491012813141115,8
1143,5123067491012813141115,9
1144,5123967401012813141115,10
1145,5123967410012813141115,11
1146,5123967410120813141115,12
1147,5123967410121181314015,13
1148,5123967410121181301415,14
1149,5123967410011813121415,15
1150,5123907410611813121415,16
1151,5123097410611813121415,17
1152,5123109740611813121415,18
1153,5123109746011813121415,19
1154,5123109746110813121415,20
1155,5123109746118013121415,21
1156,5123109706118413121415,22
1157,5123109076118413121415,23
1158,5103109276118413121415,24
1159,1234567891011121314150,0
1160,1234567891011121314015,1
1161,1234567891001213141115,2
1162,1234560891071213141115,3
1163,1234506891071213141115,4
1164,1234056891071213141115,5
1165,1234956801071213141115,6
1166,1234956810071213141115,7
1167,1234956810701213141115,8
1168,1234956810711121314015,9
1169,1234956810711121301415,10
1170,1234956810711120131415,11
1171,1234956807111210131415,12
1172,1234056897111210131415,13
1173,1234506897111210131415,14
1174,1234560897111210131415,15
1175,1234568097111210131415,16
1176,1234568129711010131415,17
1177,1234568129701110131415,18
1178,1234568129714111013015,19
1179,1234568129714111013150,20
1180,1234568129714010131511,21
1181,1234568129701410131511,22
1182,1234568129071410131511,23
1183,1234508129671410131511,24
1184,1234058129671410131511,25
1185,1234958120671410131511,26
1186,1234567891011121314150,0
1187,1234567891011121314015,1
1188,1234567891001213141115,2
1189,1234560891071213141115,3
1190,1204563891071213141115,4
1191,1024563891071213141115,5
1192,1624503891071213141115,6
1193,1624053891071213141115,7
1194,1624953801071213141115,8
1195,1624953813107120141115,9
1196,1624953813107121401115,10
1197,1624953813107121411015,11
1198,1624953813100121411715,12
1199,1624953813101201411715,13
1200,1624953013101281411715,14
1201,1624950313101281411715,15
1202,1624951231310081411715,16
1203,1624951231310781411015,17
1204,1624951231310781411150,18
1205,1234567891011121314150,0
1206,1234567891011013141512,1
1207,1234567891001113141512,2
1208,1234567891015111314012,3
1209,1234567891015111314120,4
1210,1234567891015013141211,5
1211,1234567891001513141211,6
1212,1234567890101513141211,7
1213,1234567891410151301211,8
1214,1234567891410150131211,9
1215,1234567801410159131211,10
1216,1234567814010159131211,11
1217,1234567814131015901211,12
1218,1234567814131015912011,13
1219,1234567814130159121011,14
1220,1234567814131509121011,15
1221,1234567014131589121011,16
1222,1234567891011121314150,0
1223,1234567891011121314015,1
1224,1234567891011121301415,2
1225,1234567890111213101415,3
1226,1234567809111213101415,4
1227,1234067859111213101415,5
1228,234167859111213101415,6
1229,2034167859111213101415,7
1230,2634107859111213101415,8
1231,2634197850111213101415,9
1232,2634197851101213101415,10
1233,2634197851112013101415,11
1234,2634197051112813101415,12
1235,2634190751112813101415,13
1236,2634109751112813101415,14
1237,2634111975012813101415,15
1238,2634111970512813101415,16
1239,2634011971512813101415,17
1240,2634110971512813101415,18
1241,2634119071512813101415,19
1242,2634119127150813101415,20
1243,2634119127105813101415,21
1244,2634119127015813101415,22
1245,2634091271115813101415,23
1246,634291271115813101415,24
1247,6034291271115813101415,25
1248,6304291271115813101415,26
1249,6312429071115813101415,27
1250,6312429701115813101415,28
1251,6312429781115013101415,29
1252,6312429781110513101415,30
1253,6312429081117513101415,31
1254,6304291281117513101415,32
1255,1234567891011121314150,0
1256,1234567891011121314015,1
1257,1234567891001213141115,2
1258,1234567891012013141115,3
1259,1234567091012813141115,4
1260,1234560791012813141115,5
1261,1204563791012813141115,6
1262,1240563791012813141115,7
1263,1247563091012813141115,8
1264,1247560391012813141115,9
1265,1247506391012813141115,10
1266,1247510639012813141115,11
1267,1247510639141281301115,12
1268,1247510639141281311015,13
1269,1247510639140813111215,14
1270,1247510639014813111215,15
1271,1247506391014813111215,16
1272,1047526391014813111215,17
1273,147526391014813111215,18
1274,5147026391014813111215,19
1275,5147926301014813111215,20
1276,1234567891011121314150,0
1277,1234567891011121314015,1
1278,1234567891001213141115,2
1279,1234560891071213141115,3
1280,1204563891071213141115,4
1281,1024563891071213141115,5
1282,124563891071213141115,6
1283,5124063891071213141115,7
1284,5124963801071213141115,8
1285,5124963813107120141115,9
1286,5124963813107121401115,10
1287,5124963813071214101115,11
1288,5124963813701214101115,12
1289,5124960813731214101115,13
1290,5124906813731214101115,14
1291,5024916813731214101115,15
1292,5204916813731214101115,16
1293,5240916813731214101115,17
1294,5248916013731214101115,18
1295,5248910613731214101115,19
1296,5248913613701214101115,20
1297,5248913613071214101115,21
1298,5248903613171214101115,22
1299,5248093613171214101115,23
1300,5248139360171214101115,24
1301,5248139361417120101115,25
1302,5248139361417121001115,26
1303,5248139361407121011115,27
1304,5248130361497121011115,28
1305,1234567891011121314150,0
1306,1234567891011121314015,1
1307,1234567891011121301415,2
1308,1234567890111213101415,3
1309,1234567809111213101415,4
1310,1234567813911120101415,5
1311,1234567813911121001415,6
1312,1234567813011121091415,7
1313,1234567801311121091415,8
1314,1234067851311121091415,9
1315,1234607851311121091415,10
1316,1234613785011121091415,11
1317,1234613780511121091415,12
1318,1234613781051112091415,13
1319,1234613781051112901415,14
1320,1234613781001112951415,15
1321,1234613781011012951415,16
1322,1234613081011712951415,17
1323,1234613801011712951415,18
1324,1230613841011712951415,19
1325,1203613841011712951415,20
1326,1283613041011712951415,21
1327,1283601341011712951415,22
1328,1083621341011712951415,23
1329,1803621341011712951415,24
1330,1830621341011712951415,25
1331,1834621301011712951415,26
1332,1834621312101170951415,27
1333,1834621312101107951415,28
1334,1834620121011137951415,29
1335,1804623121011137951415,30
1336,1840623121011137951415,31
1337,1841262301011137951415,32
1338,1841262371011130951415,33
1339,1841262371011013951415,34
1340,1234567891011121314150,0
1341,1234567891011121314015,1
1342,1234567891001213141115,2
1343,1234567891012013141115,3
1344,1234567891012151314110,4
1345,1234567891012151314011,5
1346,1234567891012151301411,6
1347,1234567890121513101411,7
1348,1234567891201513101411,8
1349,1234567891215013101411,9
1350,1234567091215813101411,10
1351,1234560791215813101411,11
1352,1234506791215813101411,12
1353,1234512679015813101411,13
1354,1234512679150813101411,14
1355,1234512079156813101411,15
1356,1204512379156813101411,16
1357,1024512379156813101411,17
1358,124512379156813101411,18
1359,5124012379156813101411,19
1360,5124912370156813101411,20
1361,5124912371315680101411,21
1362,5124912371315681001411,22
1363,5124912371315681014011,23
1364,5124912371315081014611,24
1365,5124912071315381014611,25
1366,5124901271315381014611,26
1367,5124915127130381014611,27
1368,5124915127133081014611,28
1369,5124915127133801014611,29
1370,5124915120133871014611,30
1371,1234567891011121314150,0
1372,1234567891011013141512,1
1373,1234567891001113141512,2
1374,1234567891015111314012,3
1375,1234567891015111314120,4
1376,1234567891015013141211,5
1377,1234567091015813141211,6
1378,1230567491015813141211,7
1379,1203567491015813141211,8
1380,1273560491015813141211,9
1381,1273506491015813141211,10
1382,1073526491015813141211,11
1383,173526491015813141211,12
1384,5173026491015813141211,13
1385,5173206491015813141211,14
1386,5173210649015813141211,15
1387,5173210640915813141211,16
1388,5173210641391580141211,17
1389,5173210641391581401211,18
1390,5173210641301581491211,19
1391,5173210641315081491211,20
1392,5173210041315681491211,21
1393,5173210401315681491211,22
1394,5173210481315601491211,23
1395,5173210481315061491211,24
1396,5173210481315126149011,25
1397,5173210481315126140911,26
1398,1234567891011121314150,0
1399,1234567891011121314015,1
1400,1234567891001213141115,2
1401,1234567890101213141115,3
1402,1234567809101213141115,4
1403,1234067859101213141115,5
1404,234167859101213141115,6
1405,2034167859101213141115,7
1406,2634107859101213141115,8
1407,2634197850101213141115,9
1408,2634197851001213141115,10
1409,2634190851071213141115,11
1410,2634109851071213141115,12
1411,2634110985071213141115,13
1412,2634110985701213141115,14
1413,2634110985712013141115,15
1414,2634110985712151314110,16
1415,2634110985712151314011,17
1416,2634110985712151301411,18
1417,2634110985712150131411,19
1418,2634110980712155131411,20
1419,2634110987012155131411,21
1420,2634109871012155131411,22
1421,2634190871012155131411,23
1422,2604193871012155131411,24
1423,1234567891011121314150,0
1424,1234567891011121314015,1
1425,1234567891001213141115,2
1426,1234567891012013141115,3
1427,1234567091012813141115,4
1428,1234560791012813141115,5
1429,1204563791012813141115,6
1430,1240563791012813141115,7
1431,1247563091012813141115,8
1432,1247560391012813141115,9
1433,1247506391012813141115,10
1434,1247056391012813141115,11
1435,1247956301012813141115,12
1436,1247956313101280141115,13
1437,1247956313101281401115,14
1438,1247956313012814101115,15
1439,1247956313120814101115,16
1440,1247956313121181410015,17
1441,1247956313121181410150,18
1442,1247956313121101410158,19
1443,1247956013121131410158,20
1444,1240956713121131410158,21
1445,1204956713121131410158,22
1446,1024956713121131410158,23
1447,1524906713121131410158,24
1448,1524912671301131410158,25
1449,1524912670131131410158,26
1450,1524012679131131410158,27
1451,1524120679131131410158,28
1452,1024125679131131410158,29
1453,124125679131131410158,30
1454,1212405679131131410158,31
1455,1212450679131131410158,32
1456,1202451679131131410158,33
1457,1220451679131131410158,34
1458,1226451079131131410158,35
1459,1226451117913031410158,36
1460,1234567891011121314150,0
1461,1234567891011121314015,1
1462,1234567891001213141115,2
1463,1234560891071213141115,3
1464,1234568091071213141115,4
1465,1234568129107013141115,5
1466,1234568129107151314110,6
1467,1234568129107151314011,7
1468,1234568129100151314711,8
1469,1234560129108151314711,9
1470,1234561209108151314711,10
1471,1234561215910801314711,11
1472,1234561215910081314711,12
1473,1234560159101281314711,13
1474,1204563159101281314711,14
1475,1024563159101281314711,15
1476,1624503159101281314711,16
1477,1624053159101281314711,17
1478,1624953150101281314711,18
1479,1624953151310128014711,19
1480,1624953151310128140711,20
1481,1624953151310128147011,21
1482,1624953151310081471211,22
1483,1624953151301081471211,23
1484,1624953150131081471211,24
1485,1624953151413108071211,25
1486,1624953151413108701211,26
1487,1624953151413108712011,27
1488,1624953151413087121011,28
1489,1624950151413387121011,29
1490,1624905151413387121011,30
1491,1624095151413387121011,31
1492,624195151413387121011,32
1493,6024195151413387121011,33
1494,6204195151413387121011,34
1495,6254190151413387121011,35
1496,6254109151413387121011,36
1497,6054129151413387121011,37
1498,6504129151413387121011,38
1499,6594120151413387121011,39
1500,6594121501413387121011,40
1501,1234567891011121314150,0
1502,1234567891011121314015,1
1503,1234567891001213141115,2
1504,1234567890101213141115,3
