col1,ans
630457821,26
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
162403758,6
162430758,7
162438750,8
162438705,9
162408735,10
162048735,11
62148735,12
602148735,13
620148735,14
628140735,15
628145730,16
628145703,17
628105743,18
628015743,19
628715043,20
628715403,21
628705413,22
608725413,23
680725413,24
685720413,25
685723410,26
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
23185476,6
203185476,7
283105476,8
283150476,9
280153476,10
208153476,11
258103476,12
258173406,13
258173046,14
258073146,15
258703146,16
258730146,17
258736140,18
258736104,19
258706134,20
208756134,21
28756134,22
728056134,23
728156034,24
728156304,25
728106354,26
708126354,27
780126354,28
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
123750846,7
123756840,8
123756804,9
123706854,10
103726854,11
13726854,12
713026854,13
713826054,14
713826504,15
713806524,16
703816524,17
730816524,18
736810524,19
736801524,20
706831524,21
760831524,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
23168547,10
203168547,11
263108547,12
263148507,13
263148570,14
263140578,15
263104578,16
263014578,17
263514078,18
263514708,19
263514780,20
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253160478,7
250163478,8
205163478,9
265103478,10
265173408,11
265173480,12
265170483,13
265107483,14
265017483,15
265417083,16
265417803,17
265417830,18
265410837,19
265401837,20
265041837,21
65241837,22
605241837,23
645201837,24
645231807,25
645231870,26
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413285706,7
413285076,8
413085276,9
413805276,10
413850276,11
413856270,12
413856207,13
413856027,14
413056827,15
413506827,16
413560827,17
410563827,18
401563827,19
41563827,20
541063827,21
541603827,22
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
123408765,6
103428765,7
13428765,8
413028765,9
413728065,10
413728605,11
413728650,12
413720658,13
413702658,14
403712658,15
430712658,16
432710658,17
432701658,18
432751608,19
432751680,20
432750681,21
432705681,22
432075681,23
32475681,24
302475681,25
372405681,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
130526478,6
136520478,7
136528470,8
136528407,9
136508427,10
136058427,11
36158427,12
306158427,13
360158427,14
368150427,15
368157420,16
368157402,17
368107452,18
368017452,19
368417052,20
368417502,21
368417520,22
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
136048725,9
136748025,10
136748205,11
136708245,12
136780245,13
136785240,14
136785204,15
136785024,16
136085724,17
136805724,18
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413285706,7
413285076,8
413085276,9
413805276,10
413875206,11
413875260,12
413870265,13
410873265,14
401873265,15
471803265,16
471830265,17
471835260,18
471835206,19
471805236,20
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
230145786,6
235140786,7
235104786,8
235184706,9
235184076,10
235084176,11
35284176,12
305284176,13
350284176,14
354280176,15
354286170,16
354286107,17
354206187,18
354260187,19
354267180,20
354267108,21
354207168,22
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
120483765,6
102483765,7
182403765,8
182463705,9
182463750,10
182460753,11
182406753,12
182456703,13
182456730,14
182450736,15
180452736,16
108452736,17
18452736,18
418052736,19
418502736,20
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412503786,6
412530786,7
412536780,8
412536708,9
412506738,10
412560738,11
410562738,12
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253176408,7
253176048,8
253076148,9
253706148,10
253760148,11
253768140,12
253768104,13
253708164,14
203758164,15
230758164,16
238750164,17
238705164,18
208735164,19
28735164,20
728035164,21
728305164,22
708325164,23
780325164,24
785320164,25
785324160,26
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
13726548,8
713026548,9
713206548,10
713260548,11
710263548,12
701263548,13
71263548,14
271063548,15
271603548,16
271630548,17
271638540,18
271638504,19
271638054,20
271038654,21
271308654,22
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
230146758,6
236140758,7
236104758,8
236154708,9
236154780,10
236150784,11
236105784,12
236015784,13
236715084,14
236715804,15
236705814,16
206735814,17
26735814,18
726035814,19
726835014,20
726835104,21
726805134,22
706825134,23
76825134,24
876025134,25
876125034,26
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
136480725,9
130486725,10
103486725,11
183406725,12
183046725,13
83146725,14
803146725,15
830146725,16
836140725,17
836104725,18
836014725,19
36814725,20
306814725,21
316804725,22
316824705,23
316824750,24
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
123760548,7
123768540,8
123768504,9
123768054,10
123068754,11
123608754,12
103628754,13
13628754,14
613028754,15
613208754,16
613258704,17
613258074,18
613058274,19
613508274,20
613580274,21
610583274,22
601583274,23
681503274,24
681530274,25
681534270,26
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152430786,5
150432786,6
105432786,7
15432786,8
415032786,9
415302786,10
405312786,11
450312786,12
452310786,13
452301786,14
452381706,15
452381076,16
452081376,17
52481376,18
502481376,19
520481376,20
521480376,21
521408376,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
120563478,6
102563478,7
12563478,8
512063478,9
512603478,10
512630478,11
512638470,12
512638407,13
512608437,14
502618437,15
520618437,16
528610437,17
528617430,18
528617403,19
528617043,20
528017643,21
28517643,22
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
106438725,9
16438725,10
416038725,11
416738025,12
416738205,13
416708235,14
406718235,15
460718235,16
468710235,17
468715230,18
468715203,19
468705213,20
408765213,21
48765213,22
748065213,23
748265013,24
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413705826,8
413750826,9
413756820,10
413756802,11
413706852,12
403716852,13
430716852,14
436710852,15
436701852,16
436751802,17
436751820,18
436750821,19
430756821,20
403756821,21
43756821,22
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
243105786,6
243015786,7
243715086,8
243715806,9
243705816,10
243075816,11
43275816,12
403275816,13
430275816,14
435270816,15
435276810,16
435276801,17
435206871,18
405236871,19
45236871,20
245036871,21
245836071,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123746580,6
123740586,7
120743586,8
102743586,9
142703586,10
142783506,11
142783560,12
142780563,13
140782563,14
104782563,15
184702563,16
184762503,17
184762530,18
184760532,19
184706532,20
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412753086,6
412753806,7
412753860,8
412750863,9
412705863,10
402715863,11
42715863,12
742015863,13
742815063,14
742815603,15
742815630,16
742810635,17
742801635,18
702841635,19
72841635,20
872041635,21
872641035,22
872641305,23
872601345,24
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135402786,6
135482706,7
135482760,8
135480762,9
135408762,10
135048762,11
35148762,12
305148762,13
350148762,14
358140762,15
358104762,16
358164702,17
358164072,18
358064172,19
358604172,20
358674102,21
358674012,22
358074612,23
58374612,24
508374612,25
578304612,26
578314602,27
578314062,28
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
123408765,6
123048765,7
123748065,8
123748605,9
123708645,10
123078645,11
23178645,12
203178645,13
273108645,14
273180645,15
270183645,16
207183645,17
287103645,18
287013645,19
287613045,20
287613405,21
287603415,22
287630415,23
287635410,24
287635401,25
287635041,26
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
230156478,6
236150478,7
236105478,8
236015478,9
236415078,10
236415708,11
236415780,12
236410785,13
236401785,14
236041785,15
36241785,16
306241785,17
346201785,18
346210785,19
340216785,20
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
136452708,7
136452780,8
136450782,9
136405782,10
136045782,11
36145782,12
306145782,13
360145782,14
365140782,15
365142780,16
365142708,17
365102748,18
365120748,19
365128740,20
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
230145786,6
235140786,7
235146780,8
235146708,9
235146078,10
235046178,11
35246178,12
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
123750846,7
123756840,8
123756804,9
123756084,10
123056784,11
123506784,12
103526784,13
130526784,14
136520784,15
136502784,16
106532784,17
16532784,18
516032784,19
516732084,20
516732804,21
516702834,22
506712834,23
56712834,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
123507486,8
123587406,9
123587046,10
123087546,11
23187546,12
203187546,13
230187546,14
237180546,15
237108546,16
237148506,17
237148560,18
237140568,19
237104568,20
207134568,21
27134568,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
123760548,7
120763548,8
102763548,9
12763548,10
712063548,11
712603548,12
712630548,13
712638540,14
712638504,15
712608534,16
702618534,17
720618534,18
728610534,19
728601534,20
708621534,21
78621534,22
678021534,23
678521034,24
678521304,25
678501324,26
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
123805476,6
123850476,7
123856470,8
123856407,9
123806457,10
103826457,11
13826457,12
813026457,13
813206457,14
803216457,15
830216457,16
836210457,17
836217450,18
836217405,19
836207415,20
806237415,21
860237415,22
867230415,23
867235410,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
123608547,10
123680547,11
120683547,12
102683547,13
12683547,14
612083547,15
612803547,16
612830547,17
610832547,18
601832547,19
61832547,20
861032547,21
861302547,22
861320547,23
861327540,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
152408763,8
152048763,9
152748063,10
152748603,11
152708643,12
102758643,13
12758643,14
712058643,15
712658043,16
712658403,17
712658430,18
712650438,19
712605438,20
702615438,21
720615438,22
725610438,23
725618430,24
725618403,25
725608413,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123508467,8
103528467,9
13528467,10
513028467,11
513428067,12
513428607,13
513428670,14
513420678,15
513402678,16
513472608,17
513472680,18
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483076,6
152083476,7
152803476,8
152830476,9
152836470,10
152836407,11
152806437,12
152860437,13
150862437,14
105862437,15
165802437,16
165820437,17
165827430,18
165827403,19
165807423,20
165870423,21
160875423,22
106875423,23
176805423,24
176085423,25
76185423,26
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253160478,7
253168470,8
253168407,9
253168047,10
253068147,11
253608147,12
203658147,13
230658147,14
238650147,15
238657140,16
238657104,17
238607154,18
208637154,19
280637154,20
287630154,21
287634150,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
123760548,7
123768540,8
123768504,9
123708564,10
103728564,11
13728564,12
713028564,13
713208564,14
703218564,15
730218564,16
738210564,17
738201564,18
738021564,19
38721564,20
308721564,21
328701564,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
13726548,8
713026548,9
713526048,10
713526408,11
713506428,12
713560428,13
713568420,14
713568402,15
713508462,16
703518462,17
73518462,18
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
103725846,7
13725846,8
713025846,9
713205846,10
713250846,11
710253846,12
701253846,13
751203846,14
751243806,15
751243860,16
751240863,17
750241863,18
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
413256708,7
413256078,8
413056278,9
413506278,10
403516278,11
430516278,12
436510278,13
436518270,14
436518207,15
436518027,16
436018527,17
436108527,18
406138527,19
460138527,20
468130527,21
468137520,22
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243156708,7
243156078,8
243056178,9
43256178,10
403256178,11
453206178,12
453260178,13
453268170,14
453268107,15
453268017,16
453068217,17
453608217,18
453680217,19
453687210,20
453687201,21
453687021,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
520143786,8
523140786,9
523104786,10
523184706,11
523184760,12
523180764,13
523108764,14
523018764,15
523718064,16
523718604,17
523708614,18
503728614,19
530728614,20
538720614,21
538724610,22
538724601,23
538704621,24
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123745860,6
123740865,7
123704865,8
123074865,9
23174865,10
203174865,11
273104865,12
273014865,13
273814065,14
273814605,15
273814650,16
273810654,17
270813654,18
207813654,19
27813654,20
827013654,21
827103654,22
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
413256708,7
413256078,8
413056278,9
13456278,10
103456278,11
130456278,12
136450278,13
136405278,14
136045278,15
36145278,16
306145278,17
360145278,18
365140278,19
365104278,20
365174208,21
365174028,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
542103786,8
542183706,9
542183076,10
542083176,11
42583176,12
402583176,13
482503176,14
482573106,15
482573160,16
482570163,17
480572163,18
408572163,19
478502163,20
478520163,21
478523160,22
478523106,23
478503126,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123576408,5
123576480,6
123570486,7
123507486,8
103527486,9
13527486,10
513027486,11
513427086,12
513427806,13
513407826,14
513470826,15
513476820,16
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413250786,7
410253786,8
401253786,9
451203786,10
451283706,11
451283760,12
451280763,13
450281763,14
405281763,15
485201763,16
485261703,17
485261073,18
485061273,19
485601273,20
485671203,21
485671230,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152430786,5
152436780,6
152436708,7
152406738,8
152046738,9
52146738,10
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123746580,6
123740586,7
123704586,8
103724586,9
130724586,10
134720586,11
134702586,12
134782506,13
134782560,14
134780562,15
130784562,16
103784562,17
183704562,18
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
106432758,7
16432758,8
416032758,9
416302758,10
406312758,11
460312758,12
462310758,13
462301758,14
402361758,15
42361758,16
342061758,17
342601758,18
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243156708,7
243156078,8
243056178,9
43256178,10
403256178,11
430256178,12
436250178,13
436205178,14
406235178,15
46235178,16
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243156708,7
243156078,8
243056178,9
243506178,10
243560178,11
240563178,12
204563178,13
24563178,14
524063178,15
524163078,16
524163708,17
524103768,18
504123768,19
54123768,20
154023768,21
154203768,22
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
120483765,6
102483765,7
182403765,8
182430765,9
182435760,10
182435706,11
182435076,12
182035476,13
82135476,14
802135476,15
832105476,16
832175406,17
